Country,Year,Age,Population,Sex
Jordan,2020,50,49481,m
Jordan,2020,51,47268,m
Jordan,2020,52,44935,m
Jordan,2020,53,42475,m
Jordan,2020,54,39933,m
Jordan,2020,55,37388,m
Jordan,2020,56,34854,m
Jordan,2020,57,32343.000000000004,m
Jordan,2020,58,29879,m
Jordan,2020,59,27487,m
Jordan,2020,60,25159,m
Jordan,2020,61,22878,m
Jordan,2020,62,20867,m
Jordan,2020,63,19231,m
Jordan,2020,64,17876,m
Jordan,2020,65,16591,m
Jordan,2020,66,15401,m
Jordan,2020,67,14335,m
Jordan,2020,68,13381,m
Jordan,2020,69,12522,m
Jordan,2020,70,11747,m
Jordan,2020,71,11050,m
Jordan,2020,72,10380,m
Jordan,2020,73,9709,m
Jordan,2020,74,9044,m
Jordan,2020,75,8426,m
Jordan,2020,76,7854,m
Jordan,2020,77,7248,m
Jordan,2020,78,6571,m
Jordan,2020,79,5858,m
Jordan,2020,80,5181,m
Jordan,2020,81,4534,m
Jordan,2020,82,3908,m
Jordan,2020,83,3309,m
Jordan,2020,84,2743,m
Jordan,2020,85,2207,m
Jordan,2020,86,1695,m
Jordan,2020,87,1269,m
Jordan,2020,88,956,m
Jordan,2020,89,730,m
Jordan,2020,90,491,m
Jordan,2020,91,330,m
Jordan,2020,92,260,m
Jordan,2020,93,181,m
Jordan,2020,94,92,m
Jordan,2020,95,44,m
Jordan,2020,96,35,m
Jordan,2020,97,27,m
Jordan,2020,98,17,m
Jordan,2020,99,8,m
Jordan,2020,100,8,m
Mexico,2020,0,1095892,m
Mexico,2020,1,1111571,m
Mexico,2020,2,1123938,m
Mexico,2020,3,1133323,m
Mexico,2020,4,1140057,m
Mexico,2020,5,1144472,m
Mexico,2020,6,1146899,m
Mexico,2020,7,1147668,m
Mexico,2020,8,1147110,m
Mexico,2020,9,1145557,m
Mexico,2020,10,1142636,m
Mexico,2020,11,1137973,m
Mexico,2020,12,1135420,m
Mexico,2020,13,1136715,m
Mexico,2020,14,1140078,m
Mexico,2020,15,1142406,m
Mexico,2020,16,1144821,m
Mexico,2020,17,1143700,m
Mexico,2020,18,1137092,m
Mexico,2020,19,1126994,m
Mexico,2020,20,1116424,m
Mexico,2020,21,1103657,m
Mexico,2020,22,1095078,m
Mexico,2020,23,1093803,m
Mexico,2020,24,1096199,m
Mexico,2020,25,1096703,m
Mexico,2020,26,1097859,m
Mexico,2020,27,1089451,m
Mexico,2020,28,1066291,m
Mexico,2020,29,1033826,m
Mexico,2020,30,1002466,m
Mexico,2020,31,969859,m
Mexico,2020,32,942161,m
Mexico,2020,33,923403,m
Mexico,2020,34,910523,m
Mexico,2020,35,896393,m
Mexico,2020,36,882394,m
Mexico,2020,37,868782,m
Mexico,2020,38,854959,m
Mexico,2020,39,841261,m
Mexico,2020,40,828037,m
Mexico,2020,41,814514,m
Mexico,2020,42,803214,m
Mexico,2020,43,795196,m
Mexico,2020,44,788777,m
Mexico,2020,45,781773,m
Mexico,2020,46,775299,m
Mexico,2020,47,763558,m
Mexico,2020,48,743662,m
Mexico,2020,49,718477,m
Mexico,2020,50,693550,m
Mexico,2020,51,667516,m
Mexico,2020,52,643675,m
Mexico,2020,53,624144,m
Mexico,2020,54,607159,m
Mexico,2020,55,589057,m
Mexico,2020,56,570841,m
Mexico,2020,57,550887,m
Mexico,2020,58,528106,m
Mexico,2020,59,503600,m
Mexico,2020,60,479429,m
Mexico,2020,61,455027,m
Mexico,2020,62,431950,m
Mexico,2020,63,411131,m
Mexico,2020,64,391734,m
Mexico,2020,65,372309,m
Mexico,2020,66,353527,m
Mexico,2020,67,333380,m
Mexico,2020,68,310847,m
Mexico,2020,69,287139,m
Mexico,2020,70,264255,m
Mexico,2020,71,241514,m
Mexico,2020,72,221550,m
Mexico,2020,73,205787,m
Mexico,2020,74,192885,m
Mexico,2020,75,180206,m
Mexico,2020,76,168427,m
Mexico,2020,77,156069,m
Mexico,2020,78,142178,m
Mexico,2020,79,127598,m
Mexico,2020,80,114054,m
Mexico,2020,81,101112,m
Mexico,2020,82,89530,m
Mexico,2020,83,79830,m
Mexico,2020,84,71540,m
Mexico,2020,85,63671,m
Mexico,2020,86,56422,m
Mexico,2020,87,49546,m
Mexico,2020,88,42824,m
Mexico,2020,89,36403,m
Mexico,2020,90,30119,m
Mexico,2020,91,25412,m
Mexico,2020,92,21802,m
Mexico,2020,93,17424,m
Mexico,2020,94,12277,m
Mexico,2020,95,9115,m
Mexico,2020,96,7932,m
Mexico,2020,97,6474,m
Mexico,2020,98,4742,m
Mexico,2020,99,2735,m
Mexico,2020,100,4724,m
Nigeria,2020,0,3635489,m
Nigeria,2020,1,3557198,m
Nigeria,2020,2,3477073,m
Nigeria,2020,3,3395368,m
Nigeria,2020,4,3312338,m
Nigeria,2020,5,3228237,m
Nigeria,2020,6,3143320,m
Nigeria,2020,7,3057840,m
Nigeria,2020,8,2972053,m
Nigeria,2020,9,2886211,m
Nigeria,2020,10,2800166,m
Nigeria,2020,11,2713767,m
Nigeria,2020,12,2629290,m
Nigeria,2020,13,2547799,m
Nigeria,2020,14,2468333,m
Nigeria,2020,15,2389585,m
Nigeria,2020,16,2312668,m
Nigeria,2020,17,2233530,m
Nigeria,2020,18,2150297,m
Nigeria,2020,19,2065402.9999999998,m
Nigeria,2020,20,1983144,m
Nigeria,2020,21,1902645,m
Nigeria,2020,22,1827382,m
Nigeria,2020,23,1759519,m
Nigeria,2020,24,1697591,m
Nigeria,2020,25,1637514,m
Nigeria,2020,26,1579558,m
Nigeria,2020,27,1526648,m
Nigeria,2020,28,1479654,m
Nigeria,2020,29,1437236,m
Nigeria,2020,30,1396750,m
Nigeria,2020,31,1358210,m
Nigeria,2020,32,1321473,m
Nigeria,2020,33,1286032,m
Nigeria,2020,34,1251507,m
Nigeria,2020,35,1218144,m
Nigeria,2020,36,1186030,m
Nigeria,2020,37,1151982,m
Nigeria,2020,38,1114476,m
Nigeria,2020,39,1074721,m
Nigeria,2020,40,1035665,m
Nigeria,2020,41,996983,m
Nigeria,2020,42,957722,m
Nigeria,2020,43,917787,m
Nigeria,2020,44,877609,m
Nigeria,2020,45,837907,m
Nigeria,2020,46,798774,m
Nigeria,2020,47,760441,m
Nigeria,2020,48,723173,m
Nigeria,2020,49,687123,m
Nigeria,2020,50,651870,m
Nigeria,2020,51,617132,m
Nigeria,2020,52,585638,m
Nigeria,2020,53,558587,m
Nigeria,2020,54,534672,m
Nigeria,2020,55,511357,m
Nigeria,2020,56,489115,m
Nigeria,2020,57,466763,m
Nigeria,2020,58,443446,m
Nigeria,2020,59,419687,m
Nigeria,2020,60,396996,m
Nigeria,2020,61,375228,m
Nigeria,2020,62,353278,m
Nigeria,2020,63,330797,m
Nigeria,2020,64,308237,m
Nigeria,2020,65,286255,m
Nigeria,2020,66,264548,m
Nigeria,2020,67,244462,m
Nigeria,2020,68,226680,m
Nigeria,2020,69,210506,m
Nigeria,2020,70,194713,m
Nigeria,2020,71,179720,m
Nigeria,2020,72,164213,m
Nigeria,2020,73,147468,m
Nigeria,2020,74,130210.00000000001,m
Nigeria,2020,75,113943,m
Nigeria,2020,76,98434,m
Nigeria,2020,77,83987,m
Nigeria,2020,78,70930,m
Nigeria,2020,79,59139,m
Nigeria,2020,80,48063,m
Nigeria,2020,81,37692,m
Nigeria,2020,82,28954,m
Nigeria,2020,83,22218,m
Nigeria,2020,84,17072,m
Nigeria,2020,85,12630,m
Nigeria,2020,86,8950,m
Nigeria,2020,87,6091,m
Nigeria,2020,88,3956,m
Nigeria,2020,89,2441,m
Nigeria,2020,90,1390,m
Nigeria,2020,91,1024,m
Nigeria,2020,92,777,m
Nigeria,2020,93,514,m
Nigeria,2020,94,234,m
Nigeria,2020,95,83,m
Nigeria,2020,96,66,m
Nigeria,2020,97,49,m
Nigeria,2020,98,31,m
Nigeria,2020,99,14,m
Nigeria,2020,100,12,m
Paraguay,2020,0,73234,m
Paraguay,2020,1,72320,m
Paraguay,2020,2,71576,m
Paraguay,2020,3,70984,m
Paraguay,2020,4,70523,m
Paraguay,2020,5,70174,m
Paraguay,2020,6,69918,m
Paraguay,2020,7,69734,m
Paraguay,2020,8,69603,m
Paraguay,2020,9,69506,m
Paraguay,2020,10,69479,m
Paraguay,2020,11,69563,m
Paraguay,2020,12,69446,m
Paraguay,2020,13,68994,m
Paraguay,2020,14,68360,m
Paraguay,2020,15,67762,m
Paraguay,2020,16,67068,m
Paraguay,2020,17,66816,m
Paraguay,2020,18,67267,m
Paraguay,2020,19,68125,m
Paraguay,2020,20,68866,m
Paraguay,2020,21,69635,m
Paraguay,2020,22,69936,m
Paraguay,2020,23,69483,m
Paraguay,2020,24,68523,m
Paraguay,2020,25,67574,m
Paraguay,2020,26,66515,m
Paraguay,2020,27,65516.00000000001,m
Paraguay,2020,28,64711,m
Paraguay,2020,29,63985,m
Paraguay,2020,30,63098,m
Paraguay,2020,31,62103,m
Paraguay,2020,32,60935,m
Paraguay,2020,33,59537,m
Paraguay,2020,34,57954,m
Paraguay,2020,35,56323,m
Paraguay,2020,36,54659,m
Paraguay,2020,37,52789,m
Paraguay,2020,38,50655,m
Paraguay,2020,39,48356,m
Paraguay,2020,40,46080,m
Paraguay,2020,41,43826,m
Paraguay,2020,42,41626,m
Paraguay,2020,43,39528,m
Paraguay,2020,44,37551,m
Paraguay,2020,45,35621,m
Paraguay,2020,46,33698,m
Paraguay,2020,47,32200.000000000004,m
Paraguay,2020,48,31308,m
Paraguay,2020,49,30826,m
Paraguay,2020,50,30370,m
Paraguay,2020,51,30013,m
Paraguay,2020,52,29568,m
Paraguay,2020,53,28902,m
Paraguay,2020,54,28100,m
Paraguay,2020,55,27381,m
Paraguay,2020,56,26701,m
Paraguay,2020,57,26002,m
Paraguay,2020,58,25275,m
Paraguay,2020,59,24527,m
Paraguay,2020,60,23760,m
Paraguay,2020,61,22960,m
Paraguay,2020,62,22184,m
Paraguay,2020,63,21459,m
Paraguay,2020,64,20747,m
Paraguay,2020,65,20013,m
Paraguay,2020,66,19294,m
Paraguay,2020,67,18412,m
Paraguay,2020,68,17283,m
Paraguay,2020,69,16004.000000000002,m
Paraguay,2020,70,14751,m
Paraguay,2020,71,13486,m
Paraguay,2020,72,12328,m
Paraguay,2020,73,11355,m
Paraguay,2020,74,10512,m
Paraguay,2020,75,9663,m
Paraguay,2020,76,8830,m
Paraguay,2020,77,8050.000000000001,m
Paraguay,2020,78,7328,m
Paraguay,2020,79,6652,m
Paraguay,2020,80,6018,m
Paraguay,2020,81,5436,m
Paraguay,2020,82,4840,m
Paraguay,2020,83,4198,m
Paraguay,2020,84,3546,m
Paraguay,2020,85,2940,m
Paraguay,2020,86,2363,m
Paraguay,2020,87,1883,m
Paraguay,2020,88,1539,m
Paraguay,2020,89,1293,m
Paraguay,2020,90,1053,m
Paraguay,2020,91,894,m
Paraguay,2020,92,750,m
Paraguay,2020,93,574,m
Paraguay,2020,94,368,m
Paraguay,2020,95,240,m
Paraguay,2020,96,203,m
Paraguay,2020,97,161,m
Paraguay,2020,98,114,m
Paraguay,2020,99,64,m
Paraguay,2020,100,104,m
Peru,2020,0,319353,m
Peru,2020,1,300626,m
Peru,2020,2,286190,m
Peru,2020,3,275537,m
Peru,2020,4,268162,m
Peru,2020,5,263558,m
Peru,2020,6,261219,m
Peru,2020,7,260637.99999999997,m
Peru,2020,8,261310,m
Peru,2020,9,262727,m
Peru,2020,10,265420,m
Peru,2020,11,269918,m
Peru,2020,12,270535,m
Peru,2020,13,264693,m
Peru,2020,14,254993,m
Peru,2020,15,246542,m
Peru,2020,16,238230,m
Peru,2020,17,232566,m
Peru,2020,18,231286,m
Peru,2020,19,233111,m
Peru,2020,20,234598,m
Peru,2020,21,235927,m
Peru,2020,22,239386,m
Peru,2020,23,245606,m
Peru,2020,24,253458,m
Peru,2020,25,261285.00000000003,m
Peru,2020,26,269545,m
Peru,2020,27,275515,m
Peru,2020,28,277710,m
Peru,2020,29,277294,m
Peru,2020,30,276933,m
Peru,2020,31,276115,m
Peru,2020,32,274850,m
Peru,2020,33,273415,m
Peru,2020,34,271655,m
Peru,2020,35,269230,m
Peru,2020,36,266326,m
Peru,2020,37,262649,m
Peru,2020,38,258059.00000000003,m
Peru,2020,39,252810,m
Peru,2020,40,247282,m
Peru,2020,41,241377,m
Peru,2020,42,235687,m
Peru,2020,43,230536,m
Peru,2020,44,225679,m
Peru,2020,45,220575,m
Peru,2020,46,215373,m
Peru,2020,47,209912,m
Peru,2020,48,204073,m
Peru,2020,49,197992,m
Peru,2020,50,191917,m
Peru,2020,51,185792,m
Peru,2020,52,179801,m
Peru,2020,53,174058,m
Peru,2020,54,168476,m
Peru,2020,55,162890,m
Peru,2020,56,157378,m
Peru,2020,57,151749,m
Peru,2020,58,145907,m
Peru,2020,59,139978,m
Peru,2020,60,134095,m
Peru,2020,61,128121.00000000001,m
Peru,2020,62,122701,m
Peru,2020,63,118134,m
Peru,2020,64,114067,m
Peru,2020,65,109963,m
Peru,2020,66,106067,m
Peru,2020,67,101375,m
Peru,2020,68,95376,m
Peru,2020,69,88603,m
Peru,2020,70,82079,m
Peru,2020,71,75575,m
Peru,2020,72,69684,m
Peru,2020,73,64795,m
Peru,2020,74,60615,m
Peru,2020,75,56401,m
Peru,2020,76,52238,m
Peru,2020,77,48407,m
Peru,2020,78,44952,m
Peru,2020,79,41754,m
Peru,2020,80,38723,m
Peru,2020,81,35971,m
Peru,2020,82,32820,m
Peru,2020,83,28952,m
Peru,2020,84,24707,m
Peru,2020,85,20728,m
Peru,2020,86,16866,m
Peru,2020,87,13531,m
Peru,2020,88,10985,m
Peru,2020,89,9026,m
Peru,2020,90,6916,m
Peru,2020,91,5349,m
Peru,2020,92,4394,m
Peru,2020,93,3254,m
Peru,2020,94,1929,m
Peru,2020,95,1156,m
Peru,2020,96,959,m
Peru,2020,97,745,m
Peru,2020,98,516,m
Peru,2020,99,270,m
Peru,2020,100,395,m
Philippines,2020,0,1001102,m
Philippines,2020,1,1057613,m
Philippines,2020,2,1101517,m
Philippines,2020,3,1134030,m
Philippines,2020,4,1156371,m
Philippines,2020,5,1169755,m
Philippines,2020,6,1175399,m
Philippines,2020,7,1174520,m
Philippines,2020,8,1168336,m
Philippines,2020,9,1158062,m
Philippines,2020,10,1143471,m
Philippines,2020,11,1124334,m
Philippines,2020,12,1109093,m
Philippines,2020,13,1101854,m
Philippines,2020,14,1099499,m
Philippines,2020,15,1094608,m
Philippines,2020,16,1088428,m
Philippines,2020,17,1082020,m
Philippines,2020,18,1075092,m
Philippines,2020,19,1067511,m
Philippines,2020,20,1059292,m
Philippines,2020,21,1050262,m
Philippines,2020,22,1039917.9999999999,m
Philippines,2020,23,1027951,m
Philippines,2020,24,1014332,m
Philippines,2020,25,999936,m
Philippines,2020,26,985309,m
Philippines,2020,27,966544,m
Philippines,2020,28,942015,m
Philippines,2020,29,913807,m
Philippines,2020,30,885721,m
Philippines,2020,31,857104,m
Philippines,2020,32,830366,m
Philippines,2020,33,807128,m
Philippines,2020,34,786459,m
Philippines,2020,35,765423,m
Philippines,2020,36,744144,m
Philippines,2020,37,725603,m
Philippines,2020,38,710846,m
Philippines,2020,39,698533,m
Philippines,2020,40,686496,m
Philippines,2020,41,675430,m
Philippines,2020,42,662410,m
Philippines,2020,43,645846,m
Philippines,2020,44,627159,m
Philippines,2020,45,609063,m
Philippines,2020,46,590656,m
Philippines,2020,47,574130,m
Philippines,2020,48,560735,m
Philippines,2020,49,549138,m
Philippines,2020,50,536954,m
Philippines,2020,51,524889,m
Philippines,2020,52,510703,m
Philippines,2020,53,493110,m
Philippines,2020,54,473287,m
Philippines,2020,55,453665,m
Philippines,2020,56,433721,m
Philippines,2020,57,414267,m
Philippines,2020,58,395941,m
Philippines,2020,59,378268,m
Philippines,2020,60,360243,m
Philippines,2020,61,342197,m
Philippines,2020,62,323636,m
Philippines,2020,63,304256,m
Philippines,2020,64,284439,m
Philippines,2020,65,264948,m
Philippines,2020,66,245723,m
Philippines,2020,67,226882,m
Philippines,2020,68,208592,m
Philippines,2020,69,190872,m
Philippines,2020,70,173654,m
Philippines,2020,71,157050,m
Philippines,2020,72,141148,m
Philippines,2020,73,126017,m
Philippines,2020,74,111747,m
Philippines,2020,75,98200,m
Philippines,2020,76,85215,m
Philippines,2020,77,74063,m
Philippines,2020,78,65303,m
Philippines,2020,79,58299,m
Philippines,2020,80,51887,m
Philippines,2020,81,46332,m
Philippines,2020,82,40795,m
Philippines,2020,83,34752,m
Philippines,2020,84,28597,m
Philippines,2020,85,23212,m
Philippines,2020,86,18372,m
Philippines,2020,87,14253,m
Philippines,2020,88,11014,m
Philippines,2020,89,8484,m
Philippines,2020,90,5892,m
Philippines,2020,91,4083,m
Philippines,2020,92,3252,m
Philippines,2020,93,2329,m
Philippines,2020,94,1317,m
Philippines,2020,95,767,m
Philippines,2020,96,630,m
Philippines,2020,97,484,m
Philippines,2020,98,329,m
Philippines,2020,99,165,m
Philippines,2020,100,219,m
Republic of Moldova,2020,0,19007,m
Republic of Moldova,2020,1,20088,m
Republic of Moldova,2020,2,20973,m
Republic of Moldova,2020,3,21675,m
Republic of Moldova,2020,4,22211,m
Republic of Moldova,2020,5,22595,m
Republic of Moldova,2020,6,22843,m
Republic of Moldova,2020,7,22969,m
Republic of Moldova,2020,8,22989,m
Republic of Moldova,2020,9,22918,m
Republic of Moldova,2020,10,22802,m
Republic of Moldova,2020,11,22688,m
Republic of Moldova,2020,12,22434,m
Republic of Moldova,2020,13,21992,m
Republic of Moldova,2020,14,21472,m
Republic of Moldova,2020,15,21031,m
Republic of Moldova,2020,16,20641,m
Republic of Moldova,2020,17,20541,m
Republic of Moldova,2020,18,20869,m
Republic of Moldova,2020,19,21534,m
Republic of Moldova,2020,20,22272,m
Republic of Moldova,2020,21,23082,m
Republic of Moldova,2020,22,24233,m
Republic of Moldova,2020,23,25812,m
Republic of Moldova,2020,24,27691,m
Republic of Moldova,2020,25,29528,m
Republic of Moldova,2020,26,31246,m
Republic of Moldova,2020,27,33241,m
Republic of Moldova,2020,28,35626,m
Republic of Moldova,2020,29,38124,m
Republic of Moldova,2020,30,40463,m
Republic of Moldova,2020,31,42844,m
Republic of Moldova,2020,32,44012,m
Republic of Moldova,2020,33,43358,m
Republic of Moldova,2020,34,41492,m
Republic of Moldova,2020,35,39638,m
Republic of Moldova,2020,36,37567,m
Republic of Moldova,2020,37,35703,m
Republic of Moldova,2020,38,34389,m
Republic of Moldova,2020,39,33417,m
Republic of Moldova,2020,40,32238.999999999996,m
Republic of Moldova,2020,41,30962,m
Republic of Moldova,2020,42,29779,m
Republic of Moldova,2020,43,28733,m
Republic of Moldova,2020,44,27792,m
Republic of Moldova,2020,45,26932,m
Republic of Moldova,2020,46,26213,m
Republic of Moldova,2020,47,25404,m
Republic of Moldova,2020,48,24403,m
Republic of Moldova,2020,49,23357,m
Republic of Moldova,2020,50,22392,m
Republic of Moldova,2020,51,21341,m
Republic of Moldova,2020,52,21029,m
Republic of Moldova,2020,53,21835,m
Republic of Moldova,2020,54,23308,m
Republic of Moldova,2020,55,24682,m
Republic of Moldova,2020,56,26182,m
Republic of Moldova,2020,57,26966,m
Republic of Moldova,2020,58,26562,m
Republic of Moldova,2020,59,25384,m
Republic of Moldova,2020,60,24265,m
Republic of Moldova,2020,61,22974,m
Republic of Moldova,2020,62,21960,m
Republic of Moldova,2020,63,21510,m
Republic of Moldova,2020,64,21342,m
Republic of Moldova,2020,65,21005,m
Republic of Moldova,2020,66,20729,m
Republic of Moldova,2020,67,19720,m
Republic of Moldova,2020,68,17582,m
Republic of Moldova,2020,69,14774,m
Republic of Moldova,2020,70,12092,m
Republic of Moldova,2020,71,9307,m
Republic of Moldova,2020,72,7234,m
Republic of Moldova,2020,73,6334,m
Republic of Moldova,2020,74,6205,m
Republic of Moldova,2020,75,5980,m
Republic of Moldova,2020,76,5832,m
Republic of Moldova,2020,77,5593,m
Republic of Moldova,2020,78,5089,m
Republic of Moldova,2020,79,4437,m
Republic of Moldova,2020,80,3922,m
Republic of Moldova,2020,81,3487,m
Republic of Moldova,2020,82,3077,m
Republic of Moldova,2020,83,2692,m
Republic of Moldova,2020,84,2334,m
Republic of Moldova,2020,85,2000,m
Republic of Moldova,2020,86,1692,m
Republic of Moldova,2020,87,1404,m
Republic of Moldova,2020,88,1132,m
Republic of Moldova,2020,89,880,m
Republic of Moldova,2020,90,605,m
Republic of Moldova,2020,91,404,m
Republic of Moldova,2020,92,323,m
Republic of Moldova,2020,93,228,m
Republic of Moldova,2020,94,118,m
Republic of Moldova,2020,95,59,m
Republic of Moldova,2020,96,48,m
Republic of Moldova,2020,97,36,m
Republic of Moldova,2020,98,24,m
Republic of Moldova,2020,99,10,m
Republic of Moldova,2020,100,9,m
Romania,2020,0,102647,m
Romania,2020,1,97932,m
Romania,2020,2,95005,m
Romania,2020,3,93630,m
Romania,2020,4,93569,m
Romania,2020,5,94584,m
Romania,2020,6,96437,m
Romania,2020,7,98893,m
Romania,2020,8,101712,m
Romania,2020,9,104657,m
Romania,2020,10,107982,m
Romania,2020,11,111939,m
Romania,2020,12,113838,m
Romania,2020,13,112462,m
Romania,2020,14,109044,m
Romania,2020,15,105993,m
Romania,2020,16,102779,m
Romania,2020,17,100639,m
Romania,2020,18,100415,m
Romania,2020,19,101477,m
Romania,2020,20,102503,m
Romania,2020,21,103946,m
Romania,2020,22,105068,m
Romania,2020,23,105429,m
Romania,2020,24,105583,m
Romania,2020,25,105866,m
Romania,2020,26,105426,m
Romania,2020,27,108272,m
Romania,2020,28,116182,m
Romania,2020,29,126879,m
Romania,2020,30,137206,m
Romania,2020,31,148868,m
Romania,2020,32,154282,m
Romania,2020,33,149699,m
Romania,2020,34,139108,m
Romania,2020,35,129532.00000000001,m
Romania,2020,36,118709,m
Romania,2020,37,114023,m
Romania,2020,38,119583,m
Romania,2020,39,131459,m
Romania,2020,40,141901,m
Romania,2020,41,152804,m
Romania,2020,42,160049,m
Romania,2020,43,160916,m
Romania,2020,44,157698,m
Romania,2020,45,154986,m
Romania,2020,46,151353,m
Romania,2020,47,149641,m
Romania,2020,48,151562,m
Romania,2020,49,155269,m
Romania,2020,50,158169,m
Romania,2020,51,161935,m
Romania,2020,52,159927,m
Romania,2020,53,148951,m
Romania,2020,54,132742,m
Romania,2020,55,117449,m
Romania,2020,56,100913,m
Romania,2020,57,91402,m
Romania,2020,58,93355,m
Romania,2020,59,102520,m
Romania,2020,60,110242,m
Romania,2020,61,118299,m
Romania,2020,62,123581,m
Romania,2020,63,123682,m
Romania,2020,64,120271,m
Romania,2020,65,117617,m
Romania,2020,66,115103,m
Romania,2020,67,111158,m
Romania,2020,68,105500,m
Romania,2020,69,98645,m
Romania,2020,70,91545,m
Romania,2020,71,84191,m
Romania,2020,72,76849,m
Romania,2020,73,69807,m
Romania,2020,74,63127,m
Romania,2020,75,56350,m
Romania,2020,76,49286,m
Romania,2020,77,44065,m
Romania,2020,78,41612,m
Romania,2020,79,40921,m
Romania,2020,80,40173,m
Romania,2020,81,39867,m
Romania,2020,82,38424,m
Romania,2020,83,34916,m
Romania,2020,84,30150,m
Romania,2020,85,25868,m
Romania,2020,86,21733,m
Romania,2020,87,18024,m
Romania,2020,88,15056,m
Romania,2020,89,12635,m
Romania,2020,90,9901,m
Romania,2020,91,7761,m
Romania,2020,92,6456,m
Romania,2020,93,4862,m
Romania,2020,94,2979,m
Romania,2020,95,1880,m
Romania,2020,96,1584,m
Romania,2020,97,1241,m
Romania,2020,98,851,m
Romania,2020,99,414,m
Romania,2020,100,487,m
Turkey,2020,0,642168,m
Turkey,2020,1,660486,m
Turkey,2020,2,674872,m
Turkey,2020,3,685732,m
Turkey,2020,4,693472,m
Turkey,2020,5,698499,m
Turkey,2020,6,701220,m
Turkey,2020,7,702041,m
Turkey,2020,8,701369,m
Turkey,2020,9,699610,m
Turkey,2020,10,696550,m
Turkey,2020,11,691975,m
Turkey,2020,12,689396,m
Turkey,2020,13,690463,m
Turkey,2020,14,693719,m
Turkey,2020,15,695900,m
Turkey,2020,16,697472,m
Turkey,2020,17,698554,m
Turkey,2020,18,698817,m
Turkey,2020,19,698220,m
Turkey,2020,20,697596,m
Turkey,2020,21,697439,m
Turkey,2020,22,693999,m
Turkey,2020,23,685707,m
Turkey,2020,24,674525,m
Turkey,2020,25,663694,m
Turkey,2020,26,652216,m
Turkey,2020,27,644141,m
Turkey,2020,28,641700,m
Turkey,2020,29,642920,m
Turkey,2020,30,643309,m
Turkey,2020,31,643426,m
Turkey,2020,32,643775,m
Turkey,2020,33,644043,m
Turkey,2020,34,643968,m
Turkey,2020,35,643718,m
Turkey,2020,36,643406,m
Turkey,2020,37,640716,m
Turkey,2020,38,634555,m
Turkey,2020,39,625856,m
Turkey,2020,40,616760,m
Turkey,2020,41,606982,m
Turkey,2020,42,596260,m
Turkey,2020,43,584723,m
Turkey,2020,44,572481,m
Turkey,2020,45,559595,m
Turkey,2020,46,546148,m
Turkey,2020,47,532454,m
Turkey,2020,48,518708.99999999994,m
Turkey,2020,49,504916,m
Turkey,2020,50,490720,m
Turkey,2020,51,475996,m
Turkey,2020,52,462073,m
Turkey,2020,53,449514,m
Turkey,2020,54,437674,m
Turkey,2020,55,425538,m
Turkey,2020,56,413545,m
Turkey,2020,57,399981,m
Turkey,2020,58,383967,m
Turkey,2020,59,366416,m
Turkey,2020,60,349085,m
Turkey,2020,61,331577,m
Turkey,2020,62,314897,m
Turkey,2020,63,299707,m
Turkey,2020,64,285505,m
Turkey,2020,65,271211,m
Turkey,2020,66,257149,m
Turkey,2020,67,242887,m
Turkey,2020,68,228136,m
Turkey,2020,69,213236,m
Turkey,2020,70,198779,m
Turkey,2020,71,184603,m
Turkey,2020,72,171294,m
Turkey,2020,73,159193,m
Turkey,2020,74,148013,m
Turkey,2020,75,137088,m
Turkey,2020,76,126504,m
Turkey,2020,77,116366,m
